Opening Rank,Closing Rank,Academic Program Name,Institute,Seat Type,Quota,Gender
58933,58933,"Bio Technology (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OBC-NCL,Other State,Gender-Neutral
167826,167826,"Bio Technology (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,SC,Other State,Gender-Neutral
35240,35240,"Chemical Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OBC-NCL,Home State,Gender-Neutral
42580,44855,"Chemical Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OPEN,Other State,Female-only (including Supernumerary)
34524,34524,"Chemical Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OBC-NCL,Other State,Gender-Neutral
60488,60488,"Chemical Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OBC-NCL,Other State,Female-only (including Supernumerary)
34216,34216,"Civil Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OPEN,Home State,Gender-Neutral
48917,48917,"Civil Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OPEN,Home State,Female-only (including Supernumerary)
42239,43059,"Civil Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OBC-NCL,Home State,Gender-Neutral
64611,64611,"Civil Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OBC-NCL,Home State,Female-only (including Supernumerary)
33757,33866,"Civil Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OPEN,Other State,Gender-Neutral
40271,40271,"Civil Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OBC-NCL,Other State,Gender-Neutral
8834,8834,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OBC-NCL,Other State,Gender-Neutral
12018,12018,"Electrical Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OPEN,Home State,Gender-Neutral
19937,19937,"Electrical Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OPEN,Home State,Female-only (including Supernumerary)
15376,15376,"Electrical Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,EWS,Home State,Gender-Neutral
18471,18471,"Electrical Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,EWS,Other State,Gender-Neutral
153388,153388,"Electrical Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,SC,Other State,Female-only (including Supernumerary)
10568,10568,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OPEN,Other State,Gender-Neutral
390036,390036,"Electronics and Communication Engineering for DASA-CIWG (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OPEN,DASA-CIWG,Gender-Neutral
28741,28741,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OPEN,Home State,Female-only (including Supernumerary)
19966,19966,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OPEN,Other State,Gender-Neutral
106269,106269,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,SC,Other State,Gender-Neutral
51857,51857,"Materials Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OBC-NCL,Home State,Gender-Neutral
40133,40133,"Materials Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OPEN,Other State,Gender-Neutral
50359,52428,"Materials Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OBC-NCL,Other State,Gender-Neutral
29390,29390,"Mechanical Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,EWS,Home State,Gender-Neutral
30484,30679,"Mechanical Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OBC-NCL,Home State,Gender-Neutral
25583,26234,"Mechanical Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OPEN,Other State,Gender-Neutral
37882,37882,"Mechanical Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OPEN,Other State,Female-only (including Supernumerary)
29703,29709,"Mechanical Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,EWS,Other State,Gender-Neutral
42033,42033,"Mechanical Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,EWS,Other State,Female-only (including Supernumerary)
30659,30918,"Mechanical Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OBC-NCL,Other State,Gender-Neutral
47909,47909,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OBC-NCL,Home State,Gender-Neutral
54750,54750,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",Motilal Nehru National Institute of Technology Allahabad,OBC-NCL,Other State,Gender-Neutral
92985,92985,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,EWS,All India,Gender-Neutral
170715,170715,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,EWS,All India,Female-only (including Supernumerary)
83391,87602,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OPEN,Other State,Gender-Neutral
126357,157975,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OPEN,Other State,Female-only (including Supernumerary)
94069,94920,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,EWS,Other State,Gender-Neutral
212558,212558,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,EWS,Other State,Female-only (including Supernumerary)
89125,100787,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OBC-NCL,Other State,Gender-Neutral
169965,170521,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OBC-NCL,Other State,Female-only (including Supernumerary)
220822,220822,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,SC,Other State,Gender-Neutral
71288,73981,"Chemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,EWS,All India,Gender-Neutral
124831,124831,"Chemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,EWS,All India,Female-only (including Supernumerary)
346939,346939,"Chemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OPEN,Home State,Gender-Neutral
1069581,1069581,"Chemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,SC,Home State,Gender-Neutral
64736,70213,"Chemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OPEN,Other State,Gender-Neutral
119161,119161,"Chemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OPEN,Other State,Female-only (including Supernumerary)
74550,76529,"Chemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,EWS,Other State,Gender-Neutral
125342,125342,"Chemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,EWS,Other State,Female-only (including Supernumerary)
75606,77508,"Chemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OBC-NCL,Other State,Gender-Neutral
126006,126887,"Chemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OBC-NCL,Other State,Female-only (including Supernumerary)
207361,209815,"Chemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,SC,Other State,Gender-Neutral
394852,394852,"Chemical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,ST,Other State,Female-only (including Supernumerary)
168898,182595,"Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))",National Institute of Technology Agartala,EWS,All India,Gender-Neutral
509090,510820,"Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))",National Institute of Technology Agartala,ST,All India,Gender-Neutral
113459,127501,"Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))",National Institute of Technology Agartala,OPEN,Other State,Gender-Neutral
188280,190166,"Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))",National Institute of Technology Agartala,EWS,Other State,Gender-Neutral
131951,149076,"Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))",National Institute of Technology Agartala,OBC-NCL,Other State,Gender-Neutral
255749,271293,"Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))",National Institute of Technology Agartala,SC,Other State,Gender-Neutral
515105,517539,"Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))",National Institute of Technology Agartala,ST,Other State,Gender-Neutral
74610,78737,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,EWS,All India,Gender-Neutral
270016,270209,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OPEN,Home State,Gender-Neutral
477950,477950,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,SC,Home State,Gender-Neutral
369059,369059,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,SC,Home State,Female-only (including Supernumerary)
68538,70261,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OPEN,Other State,Gender-Neutral
119848,130216,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OPEN,Other State,Female-only (including Supernumerary)
78821,85882,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,EWS,Other State,Gender-Neutral
132773,132773,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,EWS,Other State,Female-only (including Supernumerary)
75576,78898,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OBC-NCL,Other State,Gender-Neutral
138445,148379,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OBC-NCL,Other State,Female-only (including Supernumerary)
206484,210590,"Civil Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,SC,Other State,Gender-Neutral
309594,309594,"Computational Mathematics (5 Years, Bachelor and Master of Technology (Dual Degree))",National Institute of Technology Agartala,ST,All India,Gender-Neutral
357290,357290,"Computational Mathematics (5 Years, Bachelor and Master of Technology (Dual Degree))",National Institute of Technology Agartala,ST,Other State,Gender-Neutral
26346,26422,"Computer Science and Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OPEN,Other State,Gender-Neutral
45502,45718,"Computer Science and Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OPEN,Other State,Female-only (including Supernumerary)
29089,29089,"Computer Science and Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,EWS,Other State,Gender-Neutral
30731,31911,"Computer Science and Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OBC-NCL,Other State,Gender-Neutral
52266,58488,"Computer Science and Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OBC-NCL,Other State,Female-only (including Supernumerary)
103667,103667,"Computer Science and Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,SC,Other State,Gender-Neutral
148888,153247,"Electrical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OPEN,Home State,Gender-Neutral
72405,72405,"Electrical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OPEN,Other State,Female-only (including Supernumerary)
49163,49163,"Electrical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,EWS,Other State,Gender-Neutral
82925,82925,"Electrical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,EWS,Other State,Female-only (including Supernumerary)
51352,51352,"Electrical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OBC-NCL,Other State,Gender-Neutral
75830,75830,"Electrical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,OBC-NCL,Other State,Female-only (including Supernumerary)
214288,214288,"Electrical Engineering (4 Years, Bachelor of Technology)",National Institute of Technology Agartala,SC,Other State,Female-only (including Supernumerary)
